600355008.000000 2427638016.000000 70654.109375 
600355264.000000 2427637760.000000 70606.757813 
600355520.000000 2427637760.000000 70554.687500 
600355712.000000 2427637760.000000 70498.531250 
600355968.000000 2427637760.000000 70452.273438 
600356224.000000 2427637504.000000 70408.250000 
600356544.000000 2427637760.000000 70199.187500 
600356800.000000 2427637504.000000 70162.062500 
600356800.000000 2427637504.000000 69800.031250 
600356608.000000 2427637760.000000 69841.257813 
600356224.000000 2427637504.000000 70023.679688 
600355968.000000 2427637760.000000 70083.468750 
600355776.000000 2427637760.000000 70135.171875 
600355520.000000 2427637760.000000 70191.226563 
600355264.000000 2427637760.000000 70240.882813 
600355008.000000 2427638016.000000 70317.171875 
600354816.000000 2427638016.000000 70364.390625 
600354560.000000 2427638016.000000 70395.328125 
600354304.000000 2427638272.000000 70447.148438 
600354112.000000 2427638272.000000 70508.187500 
600353856.000000 2427638272.000000 70569.718750 
600353600.000000 2427638528.000000 70632.750000 
600353344.000000 2427638528.000000 70706.726563 
600353088.000000 2427638528.000000 70756.492188 
600352896.000000 2427638784.000000 70780.656250 
600352640.000000 2427638784.000000 70833.820313 
600352448.000000 2427639040.000000 70876.679688 
600352192.000000 2427639040.000000 70920.468750 
600351232.000000 2427638528.000000 71739.406250 
600351168.000000 2427638784.000000 71608.539063 
600350912.000000 2427638784.000000 71711.828125 
600350592.000000 2427638784.000000 71817.937500 
600350272.000000 2427639040.000000 71936.679688 
600350016.000000 2427639040.000000 72053.468750 
600349696.000000 2427639040.000000 72176.250000 
600349376.000000 2427639040.000000 72306.171875 
600348992.000000 2427639296.000000 72479.000000 
600347840.000000 2427639296.000000 73042.257813 
600347776.000000 2427639552.000000 72961.593750 
600347392.000000 2427639552.000000 73139.203125 
600347072.000000 2427639552.000000 73305.343750 
600346688.000000 2427639808.000000 73456.070313 
600346368.000000 2427639808.000000 73618.492188 
600345984.000000 2427639808.000000 73782.710938 
600345664.000000 2427640064.000000 73932.390625 
600343808.000000 2427639040.000000 75429.890625 
600343936.000000 2427639552.000000 75148.171875 
600344064.000000 2427640064.000000 74885.718750 
600343808.000000 2427640064.000000 74934.648438 
600343424.000000 2427640320.000000 75134.140625 
600343424.000000 2427640320.000000 74671.070313 
600343744.000000 2427640064.000000 74517.187500 
600344576.000000 2427640320.000000 73977.960938 
600344960.000000 2427640320.000000 73799.109375 
600345408.000000 2427640320.000000 73560.187500 
600345728.000000 2427640064.000000 73406.937500 
600346048.000000 2427640064.000000 73285.179688 
600346432.000000 2427639808.000000 73111.453125 
600346752.000000 2427639808.000000 72955.609375 
600347136.000000 2427639808.000000 72800.453125 
600347456.000000 2427639808.000000 72643.843750 
600348096.000000 2427639808.000000 72269.593750 
600347840.000000 2427639296.000000 72631.617188 
600349184.000000 2427639296.000000 71923.843750 
600349440.000000 2427639296.000000 71827.781250 
600349760.000000 2427639040.000000 71715.382813 
600350080.000000 2427639040.000000 71575.703125 
600350912.000000 2427639552.000000 70946.242188 
600351104.000000 2427639296.000000 70902.562500 
600351360.000000 2427639296.000000 70852.492188 
600351616.000000 2427639296.000000 70786.593750 
600351808.000000 2427639040.000000 70749.382813 
600352064.000000 2427639040.000000 70688.500000 
600352320.000000 2427638784.000000 70626.992188 
600352576.000000 2427638784.000000 70551.617188 
600352832.000000 2427638784.000000 70461.132813 
600353088.000000 2427638528.000000 70403.812500 
600353344.000000 2427638528.000000 70325.390625 
600353600.000000 2427638528.000000 70262.992188 
600353792.000000 2427638272.000000 70214.953125 
600354048.000000 2427638272.000000 70146.023438 
600354176.000000 2427638016.000000 70287.328125 
600354624.000000 2427637760.000000 70180.328125 
600355264.000000 2427637760.000000 69899.648438 
600355520.000000 2427637760.000000 69834.710938 
600355712.000000 2427637760.000000 69781.437500 
600355968.000000 2427637760.000000 69735.296875 
600356224.000000 2427637504.000000 69649.781250 
600356480.000000 2427637504.000000 69571.156250 
600356800.000000 2427637504.000000 69463.921875 
600356544.000000 2427637760.000000 69144.859375 
600356480.000000 2427638016.000000 69000.078125 
600355968.000000 2427637760.000000 69377.859375 
600356096.000000 2427638272.000000 68981.992188 
600355520.000000 2427637760.000000 69469.460938 
600355264.000000 2427637760.000000 69523.148438 
600354624.000000 2427637760.000000 69818.859375 
600354112.000000 2427638016.000000 69940.531250 
600354112.000000 2427638272.000000 69786.703125 
600353856.000000 2427638272.000000 69840.882813 
600353600.000000 2427638528.000000 69903.382813 
600353344.000000 2427638528.000000 69966.187500 
600353088.000000 2427638528.000000 70032.843750 
600352832.000000 2427638784.000000 70111.273438 
600352576.000000 2427638784.000000 70164.570313 
600352256.000000 2427638784.000000 70330.203125 
600352000.000000 2427638784.000000 70361.257813 
600351808.000000 2427639040.000000 70400.273438 
600351552.000000 2427639040.000000 70483.257813 
600351232.000000 2427639040.000000 70578.156250 
600350976.000000 2427639296.000000 70649.148438 
600350784.000000 2427639296.000000 70717.078125 
600350528.000000 2427639552.000000 70769.351563 
600350272.000000 2427639552.000000 70834.757813 
600350016.000000 2427639808.000000 70888.531250 
600349824.000000 2427639808.000000 70941.039063 
600347840.000000 2427639296.000000 72213.710938 
600347840.000000 2427639552.000000 72082.992188 
600347584.000000 2427639808.000000 72122.906250 
600347264.000000 2427639808.000000 72271.843750 
600346944.000000 2427639808.000000 72415.046875 
600346560.000000 2427640064.000000 72570.718750 
600345280.000000 2427640064.000000 73217.132813 
600345088.000000 2427640320.000000 73254.046875 
600344768.000000 2427640576.000000 73368.757813 
600344256.000000 2427640576.000000 73632.187500 
600343936.000000 2427640576.000000 73770.546875 
600344000.000000 2427641088.000000 73609.046875 
600343680.000000 2427641088.000000 73704.359375 
600343744.000000 2427641344.000000 73242.929688 
600344000.000000 2427641088.000000 73168.117188 
600344000.000000 2427640576.000000 73284.101563 
600344256.000000 2427640576.000000 73214.671875 
600344768.000000 2427640576.000000 72914.421875 
600345024.000000 2427640320.000000 72863.648438 
600345088.000000 2427640064.000000 72938.718750 
600346688.000000 2427640064.000000 72077.148438 
600347008.000000 2427640064.000000 71934.570313 
600347328.000000 2427640064.000000 71789.421875 
600347712.000000 2427639808.000000 71634.257813 
600347840.000000 2427639552.000000 71654.632813 
600348864.000000 2427640064.000000 70904.343750 
600349120.000000 2427640064.000000 70847.523438 
600349376.000000 2427639808.000000 70767.187500 
600349568.000000 2427639808.000000 70736.492188 
600349888.000000 2427639552.000000 70640.031250 
600350144.000000 2427639552.000000 70548.492188 
600350464.000000 2427639552.000000 70455.429688 
600350720.000000 2427639296.000000 70372.343750 
600350976.000000 2427639296.000000 70282.687500 
600351232.000000 2427639296.000000 70206.117188 
600351488.000000 2427639040.000000 70121.023438 
600351552.000000 2427638784.000000 70298.632813 
600352576.000000 2427638784.000000 69811.648438 
600352832.000000 2427638784.000000 69762.070313 
600353088.000000 2427638528.000000 69677.101563 
600353344.000000 2427638528.000000 69614.070313 
600353600.000000 2427638528.000000 69550.250000 
600353856.000000 2427638272.000000 69490.289063 
600354048.000000 2427638272.000000 69429.757813 
600354176.000000 2427638016.000000 69572.851563 
600355200.000000 2427638528.000000 68847.703125 
600355392.000000 2427638528.000000 68783.218750 
600355264.000000 2427637760.000000 69173.523438 
600355520.000000 2427637760.000000 69131.242188 
600355776.000000 2427637760.000000 69071.148438 
600355968.000000 2427637760.000000 69019.859375 
600356224.000000 2427637504.000000 68980.000000 
600356544.000000 2427637504.000000 68855.171875 
600356608.000000 2427637760.000000 68414.867188 
600356416.000000 2427637760.000000 68395.039063 
600355968.000000 2427637760.000000 68684.531250 
600355776.000000 2427637760.000000 68729.046875 
600355520.000000 2427637760.000000 68776.070313 
600355264.000000 2427637760.000000 68823.648438 
600355392.000000 2427638528.000000 68452.789063 
600354624.000000 2427637760.000000 69111.585938 
600354944.000000 2427638528.000000 68576.570313 
600354112.000000 2427638016.000000 69227.929688 
600354112.000000 2427638272.000000 69074.937500 
600353856.000000 2427638272.000000 69132.132813 
600353600.000000 2427638528.000000 69190.085938 
600353344.000000 2427638528.000000 69253.546875 
600353088.000000 2427638528.000000 69313.890625 
600352832.000000 2427638784.000000 69380.757813 
600352576.000000 2427638784.000000 69448.773438 
600351552.000000 2427639040.000000 69746.148438 
600351296.000000 2427639296.000000 69822.328125 
600351040.000000 2427639296.000000 69903.492188 
600350208.000000 2427639296.000000 70292.828125 
600350016.000000 2427639296.000000 70342.039063 
600349888.000000 2427639552.000000 70257.679688 
600349632.000000 2427639808.000000 70353.320313 
600349312.000000 2427639808.000000 70444.796875 
600349056.000000 2427639808.000000 70549.296875 
600348736.000000 2427640064.000000 70648.640625 
600348480.000000 2427640064.000000 70729.359375 
600348224.000000 2427640320.000000 70789.109375 
600347968.000000 2427640320.000000 70866.460938 
600347712.000000 2427640576.000000 70935.281250 
600346752.000000 2427640064.000000 71576.281250 
600346496.000000 2427640320.000000 71678.453125 
600345088.000000 2427640320.000000 72399.132813 
600344960.000000 2427640576.000000 72385.273438 
600344640.000000 2427640832.000000 72493.953125 
600344128.000000 2427640832.000000 72743.250000 
600344000.000000 2427641088.000000 72705.640625 
600344000.000000 2427641344.000000 72150.312500 
600344128.000000 2427641088.000000 72183.242188 
600344256.000000 2427640832.000000 72228.632813 
600344640.000000 2427640832.000000 72060.726563 
600345024.000000 2427640576.000000 71903.656250 
600345088.000000 2427640320.000000 71981.562500 
600345664.000000 2427640320.000000 71649.500000 
600346752.000000 2427640832.000000 70920.796875 
600347008.000000 2427640832.000000 70851.000000 
600347264.000000 2427640576.000000 70758.726563 
600347520.000000 2427640320.000000 70718.851563 
600347840.000000 2427640320.000000 70601.187500 
600348096.000000 2427640320.000000 70495.671875 
600348416.000000 2427640064.000000 70386.429688 
600348608.000000 2427640064.000000 70350.656250 
600348800.000000 2427639808.000000 70349.593750 
600349312.000000 2427639808.000000 70060.101563 
600349632.000000 2427639808.000000 69980.406250 
600349888.000000 2427639552.000000 69908.718750 
600349824.000000 2427639296.000000 70092.390625 
600350208.000000 2427639296.000000 69954.109375 
600350976.000000 2427639296.000000 69544.507813 
600351296.000000 2427639296.000000 69461.031250 
600351488.000000 2427639040.000000 69415.789063 
600352256.000000 2427639552.000000 68882.468750 
600352512.000000 2427639552.000000 68802.960938 
600352768.000000 2427639296.000000 68747.359375 
600352576.000000 2427638784.000000 69099.812500 
600352832.000000 2427638784.000000 69036.906250 
600353088.000000 2427638528.000000 68971.039063 
600353344.000000 2427638528.000000 68909.890625 
600353600.000000 2427638528.000000 68844.156250 
600353856.000000 2427638272.000000 68790.031250 
600354112.000000 2427638272.000000 68724.039063 
600354112.000000 2427638016.000000 68875.882813 
600354816.000000 2427638528.000000 68339.476563 
600354624.000000 2427637760.000000 68767.023438 
600355392.000000 2427638528.000000 68122.585938 
600355648.000000 2427638272.000000 68099.132813 
600355904.000000 2427638272.000000 67997.210938 
600356160.000000 2427638272.000000 67955.132813 
600356352.000000 2427638272.000000 67929.953125 
600356544.000000 2427638016.000000 67906.335938 
600356544.000000 2427637760.000000 68130.742188 
600356544.000000 2427637760.000000 67806.578125 
600356416.000000 2427637760.000000 67750.789063 
600356224.000000 2427638016.000000 67781.187500 
600356032.000000 2427638016.000000 67732.382813 
600355840.000000 2427638272.000000 67771.226563 
600355648.000000 2427638272.000000 67762.210938 
600355456.000000 2427638528.000000 67795.421875 
600355200.000000 2427638528.000000 67840.867188 
600354944.000000 2427638528.000000 67881.000000 
600354752.000000 2427638784.000000 67918.078125 
600354496.000000 2427638784.000000 67946.773438 
600354304.000000 2427638784.000000 67983.156250 
600353600.000000 2427638528.000000 68501.718750 
600353344.000000 2427638528.000000 68555.109375 
600353088.000000 2427638528.000000 68611.640625 
600352832.000000 2427638784.000000 68685.703125 
600352576.000000 2427638784.000000 68748.062500 
600352064.000000 2427638528.000000 69064.429688 
600351872.000000 2427638784.000000 69075.773438 
600351552.000000 2427638784.000000 69178.640625 
600351552.000000 2427639040.000000 69011.328125 
600351552.000000 2427639552.000000 68830.320313 
600350976.000000 2427639296.000000 69181.937500 
600350656.000000 2427640064.000000 68993.617188 
600349888.000000 2427639552.000000 69519.585938 
600349632.000000 2427639808.000000 69606.046875 
600349376.000000 2427639808.000000 69678.062500 
600348736.000000 2427639552.000000 70064.109375 
600348480.000000 2427639808.000000 70137.429688 
600348096.000000 2427639808.000000 70287.132813 
600348160.000000 2427640320.000000 70111.570313 
600347840.000000 2427640320.000000 70208.289063 
600347584.000000 2427640320.000000 70303.343750 
600347200.000000 2427640576.000000 70429.429688 
600346944.000000 2427640576.000000 70544.960938 
600346624.000000 2427640832.000000 70654.578125 
600346304.000000 2427640832.000000 70755.320313 
600346048.000000 2427641088.000000 70840.023438 
600345792.000000 2427641088.000000 70914.429688 
600344768.000000 2427640832.000000 71547.171875 
600344448.000000 2427641088.000000 71671.328125 
600344128.000000 2427641088.000000 71793.437500 
600344128.000000 2427641344.000000 71683.093750 
600343808.000000 2427641600.000000 71784.273438 
600343936.000000 2427641600.000000 71290.320313 
600344192.000000 2427641600.000000 71186.523438 
600344768.000000 2427641600.000000 70921.632813 
600345024.000000 2427641344.000000 70844.296875 
600345280.000000 2427641088.000000 70761.929688 
600345600.000000 2427641088.000000 70661.578125 
600345920.000000 2427640832.000000 70543.359375 
600346240.000000 2427640832.000000 70418.953125 
600346560.000000 2427640832.000000 70297.093750 
600346880.000000 2427640576.000000 70180.867188 
600347200.000000 2427640576.000000 70055.093750 
600347520.000000 2427640320.000000 69945.171875 
600347840.000000 2427640320.000000 69836.273438 
600348096.000000 2427640320.000000 69739.890625 
600348096.000000 2427639808.000000 69903.421875 
600348416.000000 2427639808.000000 69769.828125 
600349696.000000 2427640576.000000 68882.921875 
600349312.000000 2427639808.000000 69321.328125 
600349568.000000 2427639808.000000 69251.437500 
600349824.000000 2427639552.000000 69189.570313 
600349760.000000 2427639296.000000 69409.476563 
600351040.000000 2427639296.000000 68802.335938 
600351232.000000 2427639040.000000 68781.781250 
600351552.000000 2427639040.000000 68667.562500 
600352256.000000 2427639552.000000 68193.937500 
600352512.000000 2427639296.000000 68144.382813 
600352832.000000 2427639296.000000 68004.023438 
600353024.000000 2427639296.000000 67957.359375 
600353280.000000 2427639296.000000 67919.976563 
600353536.000000 2427639040.000000 67875.656250 
600353728.000000 2427639040.000000 67824.140625 
600353984.000000 2427639040.000000 67772.203125 
600354176.000000 2427638784.000000 67756.851563 
600354368.000000 2427638528.000000 67780.929688 
600354560.000000 2427638528.000000 67746.562500 
600354880.000000 2427638528.000000 67650.750000 
600355008.000000 2427638272.000000 67708.453125 
600355328.000000 2427638272.000000 67588.898438 
600355456.000000 2427638016.000000 67649.632813 
600355648.000000 2427638016.000000 67619.320313 
600355968.000000 2427638016.000000 67527.710938 
600356096.000000 2427637760.000000 67555.679688 
600356352.000000 2427637760.000000 67489.539063 
600356544.000000 2427637760.000000 67483.718750 
600356608.000000 2427637760.000000 67127.671875 
600356352.000000 2427637760.000000 67211.101563 
600356096.000000 2427637760.000000 67246.718750 
600355904.000000 2427637760.000000 67279.039063 
600355648.000000 2427638016.000000 67311.953125 
600355456.000000 2427638016.000000 67343.742188 
600355200.000000 2427638272.000000 67369.140625 
600355008.000000 2427638272.000000 67395.859375 
600354752.000000 2427638272.000000 67457.906250 
600354496.000000 2427638528.000000 67486.257813 
600354240.000000 2427638528.000000 67576.328125 
600354048.000000 2427638528.000000 67559.218750 
600353792.000000 2427638784.000000 67642.320313 
600353536.000000 2427638784.000000 67696.218750 
600353408.000000 2427639040.000000 67660.687500 
600353088.000000 2427639040.000000 67752.898438 
600352960.000000 2427639040.000000 67744.781250 
600352768.000000 2427639296.000000 67759.710938 
600352512.000000 2427639296.000000 67794.101563 
600352256.000000 2427639552.000000 67855.726563 
600352064.000000 2427639552.000000 67907.335938 
600351808.000000 2427639808.000000 67948.953125 
600351488.000000 2427639808.000000 68047.546875 
600351040.000000 2427639552.000000 68314.281250 
600350912.000000 2427639808.000000 68283.007813 
600349824.000000 2427639296.000000 69009.023438 
600349888.000000 2427639552.000000 68800.796875 
600349632.000000 2427639808.000000 68884.531250 
600349376.000000 2427639808.000000 68959.273438 
600349568.000000 2427640320.000000 68647.382813 
600349312.000000 2427640576.000000 68736.390625 
600348992.000000 2427640576.000000 68820.679688 
600348160.000000 2427640320.000000 69362.937500 
600347840.000000 2427640320.000000 69454.796875 
600347520.000000 2427640320.000000 69556.539063 
600347264.000000 2427640576.000000 69665.500000 
600346944.000000 2427640576.000000 69778.648438 
600346560.000000 2427640832.000000 69899.070313 
600345984.000000 2427640576.000000 70243.812500 
600345728.000000 2427640832.000000 70301.398438 
600345472.000000 2427641088.000000 70350.648438 
600345216.000000 2427641088.000000 70393.773438 
600344896.000000 2427641344.000000 70513.500000 
600344576.000000 2427641344.000000 70665.851563 
600344256.000000 2427641600.000000 70740.726563 
600344064.000000 2427641856.000000 70795.460938 
600344320.000000 2427641600.000000 70331.546875 
600344512.000000 2427641344.000000 70295.968750 
600344896.000000 2427641344.000000 70155.328125 
600345216.000000 2427641088.000000 70022.617188 
600345408.000000 2427640832.000000 69985.062500 
600346560.000000 2427640832.000000 69527.429688 
600347520.000000 2427641088.000000 68969.007813 
600347200.000000 2427640576.000000 69300.468750 
600347520.000000 2427640320.000000 69215.820313 
600347840.000000 2427640320.000000 69085.953125 
600348160.000000 2427640320.000000 68994.546875 
600348160.000000 2427639808.000000 69135.820313 
600348352.000000 2427639552.000000 69122.601563 
600348544.000000 2427639552.000000 69089.976563 
600349376.000000 2427639808.000000 68597.070313 
600349632.000000 2427639808.000000 68537.218750 
600350464.000000 2427640064.000000 67975.976563 
600350720.000000 2427640064.000000 67926.000000 
600350976.000000 2427640064.000000 67875.007813 
600351232.000000 2427639808.000000 67809.531250 
600351424.000000 2427639808.000000 67753.507813 
600351616.000000 2427639552.000000 67770.226563 
600351872.000000 2427639552.000000 67717.218750 
600352064.000000 2427639296.000000 67717.718750 
600352320.000000 2427639296.000000 67636.398438 
600352576.000000 2427639040.000000 67561.906250 
600352768.000000 2427639040.000000 67583.617188 
600353024.000000 2427638784.000000 67486.562500 
600353280.000000 2427638784.000000 67449.531250 
600353536.000000 2427638784.000000 67384.437500 
600353728.000000 2427638528.000000 67351.257813 
600353984.000000 2427638528.000000 67311.468750 
600354240.000000 2427638528.000000 67266.828125 
600354432.000000 2427638272.000000 67230.539063 
600354688.000000 2427638272.000000 67195.421875 
600354880.000000 2427638272.000000 67152.320313 
600355136.000000 2427638016.000000 67109.859375 
600355392.000000 2427638016.000000 67065.929688 
600355648.000000 2427638016.000000 67021.023438 
600355840.000000 2427637760.000000 66982.406250 
600356096.000000 2427637760.000000 66947.578125 
600356288.000000 2427637760.000000 66913.812500 
600356544.000000 2427637760.000000 66848.937500 
600356608.000000 2427637760.000000 66510.273438 
600356352.000000 2427637760.000000 66578.468750 
600356096.000000 2427637760.000000 66615.132813 
600355904.000000 2427637760.000000 66651.835938 
600355648.000000 2427638016.000000 66691.101563 
600355392.000000 2427638016.000000 66744.523438 
600355008.000000 2427638016.000000 66906.273438 
600354752.000000 2427638016.000000 67017.179688 
600354496.000000 2427638016.000000 67037.390625 
600354304.000000 2427638272.000000 67038.226563 
600354240.000000 2427638272.000000 66965.742188 
600353984.000000 2427638528.000000 67012.148438 
600353728.000000 2427638528.000000 67057.531250 
600353472.000000 2427638784.000000 67104.500000 
600353216.000000 2427638784.000000 67160.421875 
600352960.000000 2427638784.000000 67217.335938 
600352768.000000 2427639040.000000 67261.968750 
600352512.000000 2427639040.000000 67312.835938 
600352256.000000 2427639040.000000 67357.640625 
600352064.000000 2427639296.000000 67397.539063 
600351744.000000 2427639296.000000 67482.359375 
600351488.000000 2427639296.000000 67566.609375 
600351232.000000 2427639552.000000 67599.242188 
600350976.000000 2427639552.000000 67665.492188 
600350720.000000 2427639808.000000 67725.523438 
600350592.000000 2427639808.000000 67692.507813 
600350336.000000 2427640064.000000 67766.539063 
600350144.000000 2427640320.000000 67773.789063 
600349888.000000 2427640320.000000 67852.687500 
600349632.000000 2427640320.000000 67915.023438 
600349376.000000 2427640576.000000 67971.742188 
600349056.000000 2427640576.000000 68103.585938 
600348160.000000 2427640320.000000 68631.117188 
600347840.000000 2427640320.000000 68730.687500 
600347520.000000 2427640320.000000 68823.312500 
600347264.000000 2427640576.000000 68927.359375 
600346944.000000 2427640576.000000 69036.562500 
600346624.000000 2427640832.000000 69143.781250 
600346880.000000 2427641344.000000 68812.789063 
600346560.000000 2427641344.000000 68939.960938 
600345408.000000 2427640832.000000 69610.359375 
600345280.000000 2427641088.000000 69594.640625 
600344896.000000 2427641344.000000 69744.203125 
600344576.000000 2427641344.000000 69878.140625 
600344320.000000 2427641600.000000 69910.562500 
600344128.000000 2427641856.000000 69942.281250 
600344384.000000 2427641600.000000 69512.468750 
600344512.000000 2427641344.000000 69517.992188 
600344832.000000 2427641344.000000 69415.859375 
600345280.000000 2427641088.000000 69226.328125 
600345408.000000 2427640832.000000 69227.031250 
600346880.000000 2427641344.000000 68458.906250 
600346560.000000 2427640832.000000 68775.382813 
600346880.000000 2427640576.000000 68675.148438 
600347200.000000 2427640576.000000 68576.062500 
600347520.000000 2427640320.000000 68457.148438 
600348480.000000 2427640832.000000 67925.421875 
600348672.000000 2427640576.000000 67864.679688 
600348992.000000 2427640576.000000 67781.546875 
600349184.000000 2427640320.000000 67737.468750 
600349376.000000 2427640320.000000 67753.546875 
600349760.000000 2427640320.000000 67603.968750 
600349888.000000 2427640064.000000 67631.226563 
600350080.000000 2427639808.000000 67604.710938 
600350400.000000 2427639808.000000 67495.468750 
600350656.000000 2427639552.000000 67444.671875 
600350912.000000 2427639552.000000 67362.859375 
600351168.000000 2427639552.000000 67312.351563 
600351424.000000 2427639296.000000 67258.460938 
600351680.000000 2427639296.000000 67206.718750 
